MARKET_CODE,SYMBOL_CODE,SYMBOL_NAME,SETTLEMENT_TYPE,ORDER_REJECT_UPPER_PRICE,ORDER_REJECT_LOWER_PRICE,LAST_DAY_CLOSE_PRICE
 
'REG','PMI','First Prudential Mod.','READY',3.24,1.24,2.24
'REG','FIM','First Investec Modarba','READY',1.2,.01,.2
'REG','DLL','Dawood Lawrencepur Ltd.','READY',91.9275,83.1725,87.55
'REG','FSWL','Fateh Sports Wear Ltd.','READY',23.9925,21.7075,22.85
'REG','HATM','Hamid Textile Mills Limited','READY',1.97,.01,.97
'REG','TAJT','Taj Textile Mills Ltd.','READY',1.41,.01,.41
'REG','AYZT','Ayaz Textile Mills Ltd.','READY',1.2,.01,.2
'REG','GAIL','Ghani Automobile Industries Ltd.','READY',6.72,4.72,5.72
'REG','SCHT','Schon Textile Ltd.','READY',1.65,.01,.65
'REG','TOWL','Towellers  Ltd.','READY',18.05,16.05,17.05
'REG','ZHCM','Zahur Cotton Mills','READY',1.06,.01,.06
'REG','REWM','Reliance Weaving Mills Ltd.','READY',50.8725,46.0275,48.45
'REG','SDOT','Sadoon Textile Industries Ltd.','READY',1.85,.01,.85
'REG','SMTM','Samin Textiles Ltd.','READY',12.62,10.62,11.62
'REG','SERF','Service Fabrics Ltd.','READY',1.77,.01,.77
'REG','KAKL','Kaisar Arts & Krafts Ltd.','READY',1.55,.01,.55
'REG','MUBT','Mubarak Textile Mills Ltd.','READY',7.05,5.05,6.05
'REG','NML','Nishat Mills Ltd.','READY',137.5815,124.4785,131.03
'REG','DWSM','Dewan Sugar Mills Ltd.','READY',4.4,2.4,3.4
'REG','IBFL','Ibrahim Fibre Limited.','READY',90.8145,82.1655,86.49
'REG','DBCI','Dadabhoy Cement Industries Ltd','READY',8.08,6.08,7.08
'REG','DADX','Dadex Eternit Ltd.','READY',35.721,32.319,34.02
'REG','POWER','Power cement Limited','READY',8.08,6.08,7.08
'REG','TSBL','Trust Securities & Brokerage.','READY',3.35,1.35,2.35
'REG','SGFL','S .G. Fibre Ltd.','READY',132.3,119.7,126
'REG','HUSS','Husein Sugar Mills Limited','READY',15.5,13.5,14.5
'REG','UBDL','United Brands Limited.','READY',105,95,100
'REG','SHEZ','Shezan International Ltd.','READY',801.15,724.85,763
'REG','FIL','Fateh Industries Ltd.','READY',19.9727,17.9727,18.9727
'REG','SURAJ','Suraj Ghee Industries','READY',11,9,10
'REG','DAAG','Data Agro Limited','READY',14.61,12.61,13.61
'REG','ENGL','English Leasing','READY',1.65,.01,.65
'REG','PGF','PICIC Growth Fund.','READY',26.8485,24.2915,25.57
'REG','YOUW','Yousuf Weaving Mills Limited','READY',7.5,5.5,6.5
'REG','PAKD','Pak Datacom Limited.','READY',67.3785,60.9615,64.17
'REG','HMB','Habib Metropolitn Bank Limited.','READY',25.2,22.8,24
'REG','SSML','Saritow Spinning Mills Ltd.','READY',14.72,12.72,13.72
'REG','RAVT','Ravi Textile Mills Ltd.','READY',5.34,3.34,4.34
'REG','ICCT','ICC Textile Limited','READY',7.11,5.11,6.11
'REG','SEPCO','Southern Electric Power Co. Ltd.','READY',3.56,1.56,2.56
'REG','DGKC','D. G. Khan Cement Co. Ltd.','READY',91.5705,82.8495,87.21
'REG','DWAE','Dewan Automotive Engineering Ltd.','READY',4.23,2.23,3.23
'REG','FECTC','Fecto Cement Ltd.','READY',58.716,53.124,55.92
'REG','ARUJ','Aruj Industries Limited','READY',15.8,13.8,14.8
'REG','CARF','Caravan East Fabrics Ltd.','READY',1.65,.01,.65
'REG','COST','Colony Sarhad Textile Mills Lt','READY',1.5,.01,.5
'REG','FTHM','Fateh Textile Mills Ltd.','READY',77.7,70.3,74
'REG','HAEL','Hala Enterprises Limited','READY',14.47,12.47,13.47
'REG','HAL','Habib-ADM Limited.','READY',31.605,28.595,30.1
'REG','MOON','Moonlite (Pak) Ltd.','READY',21.7547,19.6829,20.7188
'REG','AASM','Al-Abid Silk Mills Limited.','READY',17,15,16
'REG','NAFL','National Fibres Ltd.','READY',11,9,10
'REG','NORS','Noor Silk Mills','READY',40.95,37.05,39
'REG','RUPL','Rupali Polyester Ltd.','READY',20,18,19
'REG','ISTM','Ishaq Textile Mills Ltd.','READY',42.945,38.855,40.9
'REG','DNCC','Dandot Cement Co. Ltd.','READY',11.37,9.37,10.37
'REG','TRPOL','Tri-Star Polyester Ltd.','READY',3.71,1.71,2.71
'REG','THALL','Thal Limited.','READY',145.95,132.05,139
'REG','ADAMS','Adam Sugar Mills Limited.(XD)(XR)','READY',37.8,34.2,36
'REG','ANSM','Ansari Sugar Mills Ltd.','READY',24.549,22.211,23.38
'REG','SLSOPP','Saleem Sugar Mills Ltd. (PP)','READY',5.4,3.4,4.4
'REG','CCM','Crescent Cotton Mills Limited.(XD)','READY',56.7,51.3,54
'REG','KOHS','Kohinoor Sugar Mills Ltd.','READY',11.52,9.52,10.52
'REG','MRNS','Mehran Sugar Mills Ltd.(XD)(XB)','READY',84.0525,76.0475,80.05
'REG','MIRKS','Mirpurkhas Sugar Mills Ltd.','READY',62.097,56.183,59.14
'REG','NONS','Noon Sugar Mills Ltd.','READY',24.255,21.945,23.1
'REG','SKRS','Sakrand Sugar Mills Ltd.','READY',4.5,2.5,3.5
'REG','SHJS','Shahtaj Suger Mills Ltd.','READY',84,76,80
'REG','SASML','Sindh Abadgars Sugar Mills Ltd.','READY',16.824,14.824,15.824
'REG','SGPL','S. G. Power Ltd.','READY',3.4,1.4,2.4
'REG','SEL','Sitara Enengy Ltd.','READY',36.8025,33.2975,35.05
'REG','ADOS','Ados Pakistan Limited.','READY',47.88,43.32,45.6
'REG','BCL','Bolan Casting Ltd.','READY',36.6975,33.2025,34.95
'REG','GAEL','Gauhar Engineering Ltd.','READY',2.1333,.1333,1.1333
'REG','INIL','International Industries Ltd.','READY',50.61,45.79,48.2
'REG','TREI','Transmission Engineering Ind Ltd.','READY',2.46,.46,1.46
'REG','AGIL','Agriautos Industries Co. Ltd.','READY',75.3375,68.1625,71.75
'REG','HCAR','Honda Atlas Cars (Pak) Ltd.','READY',47.397,42.883,45.14
'REG','SNKA','Saif Nadeem Kawasaki Motors Lt','READY',1.6,.01,.6
'REG','PCAL','Pakistan Cables Ltd.','READY',76.65,69.35,73
'REG','SFLL','SFL Limited','READY',42.945,38.855,40.9
'REG','PIAB','Pakistan International Airline','READY',6.5,4.5,5.5
'REG','ARPL','Archroma Pakistan Limited','READY',376.803,340.917,358.86
'REG','MERIT','Merit Packaging Ltd.','READY',17.66,15.66,16.66
'REG','PKGS','Packages Ltd.','READY',304.4685,275.4715,289.97
'REG','EXTR','Extraction (Pakistan)','READY',16.1,14.1,15.1
'REG','FEROZ','Ferozsons Laboratories Ltd.','READY',162.3615,146.8985,154.63
'REG','SAPL','Sanofi-Aventis Pakistan Ltd.','READY',707.7,640.3,674
