MARKET_CODE,SYMBOL_CODE,SYMBOL_NAME,SETTLEMENT_TYPE,ORDER_REJECT_UPPER_PRICE,ORDER_REJECT_LOWER_PRICE,LAST_DAY_CLOSE_PRICE

'REG','786','786 Investments Limited','READY',6.41,4.41,5.41
'REG','AABS','Al-Abbas Sugar Mills Limited','READY',542.88,467.13,505
'REG','AAL','Agro Allianz Limited','READY',17.2,14.8,16
'REG','AASM','Al-Abid Silk Mills Limited','READY',4.49,2.49,3.49
'REG','AATM','Ali Asghar Textile Mills Limited','READY',3.07,1.07,2.07
'REG','ABL','Allied Bank Limited','READY',75.25,64.75,70
'REG','ABOT','Abbott Laboratories (Pakistan) Limited','READY',382.7,329.3,356
'REG','ABSON','Abson Industries Limited','READY',3.5,1.5,2.5
'REG','ACIETF','Alfalah Consumer Index (ETF)','READY',7.52,6.48,6.92
'REG','ACPL','Attock Cement Pakistan Limited','READY',89.11,76.67,82.89
'REG','ADAMS','Adam Sugar Mills Limited','READY',34.4,29.6,32
'REG','ADMM','Artistic Denim Mills Limited','READY',57.34,49.34,53.34
'REG','AEL','AEL Textile Limited','READY',20.1,17.3,18.7
'REG','AGHA','Agha Steel Ind.Ltd','READY',10.19,8.19,9.19
'REG','AGIC','Askari General Insurance Company Limited','READY',15.06,12.96,14.01
'REG','AGIL','Agriauto Industries Limited','READY',62.62,53.88,58.25
'REG','AGL','Agritech Limited','READY',7.92,5.92,6.92
'REG','AGLNCPS','Agritech Non-Voting (Pref) Class A','READY',3,1,2
'REG','AGP','AGP Limited','READY',50.75,43.67,47.21
'REG','AGSML','Abdullah Shah Ghazi Sugar Mills Limited','READY',6.1,4.1,5.1
'REG','AGTL','Al-Ghazi Tractors Limited','READY',278.99,240.07,259.53
'REG','AHCL','Arif Habib Corporation Limited','READY',29.9,25.72,27.81
'REG','AHL','Arif Habib Limited','READY',30.82,26.52,28.67
'REG','AHTM','Ahmad Hassan Textile Mills Limited','READY',53.75,46.25,50
'REG','AICL','Adamjee Insurance Company Limited(XD)','READY',32.07,27.59,29.83
'REG','AIRLINK','Air Link Communication Limited','READY',23.93,20.59,22.26
'REG','AKBL','Askari Bank Limited','READY',16.48,14.18,15.33
'REG','AKDHL','AKD Hospitality Limited','READY',102.68,88.36,95.52
'REG','AKDSL','AKD Securities Limited','READY',23.38,20.12,21.75
'REG','AKGL','Al-Khair Gadoon Limited','READY',32.25,27.75,30
'REG','ALAC','Askari Life Assurance Company Limited','READY',6.25,4.25,5.25
'REG','ALIFE','Adamjee Life Assurance Company Limited(XD)','READY',21.19,18.23,19.71
