MARKET_CODE,SYMBOL_CODE,SYMBOL_NAME,SETTLEMENT_TYPE,ORDER_REJECT_UPPER_PRICE,ORDER_REJECT_LOWER_PRICE,LAST_DAY_CLOSE_PRICE
 
'REG','ANTM','AN Textile Mills Ltd. ','READY',9.4,7.4,8.4
'REG','GVGLR3','Ghani Value Glass Limited.(R3) ','READY',33.6,30.4,32
'REG','ITTEFAQ','Ittefaq Iron Industries Limited. ','READY',10.8,8.8,9.8
'REG','NAFAMMFO','NAFA Money Market ','READY',10.92,8.92,9.92
'REG','HASCOLR1','Hascol Petroleum Ltd.(R) ','READY',11.18,9.18,10.18
'REG','ASTL','Amreli Steels Limited. ','READY',37.926,34.314,36.12
'REG','ORM','Orient rental Modaraba. ','READY',9.01,7.01,8.01
'REG','GHGLR2','Ghani Glass Ltd.(R2) ','READY',42.4305,38.3895,40.41
'REG','PELPS','Pakistan Elektron Ltd.(PS) ','READY',12,10,11
'REG','GOC','GOC (PAK) Limited. ','READY',47.355,42.845,45.1
'REG','IGILR','IGI Life Insurance Ltd.(R) ','READY',2.34,.34,1.34
'REG','MACTER','Macter International Limited. ','READY',88.8615,80.3985,84.63
'REG','AEL','Arshad Energy Limited. ','READY',4.35,2.35,3.35
'REG','IGIHL','IGI Holdings Limited. ','READY',214.2,193.8,204
'REG','NRSL','Nimir Resins Limited. ','READY',7.94,5.94,6.94
'REG','786','786 Investments Limited ','READY',26.67,24.13,25.4
'REG','TRPOLR','Tri-Star Polyester Ltd(R) ','READY',1,.01,0
'REG','BNL','Bunny's Limited ','READY',23.1,20.9,22
'REG','WAVES','WAVES Singer Pakistan Ltd. ','READY',25.8615,23.3985,24.63
'REG','BIPLS','BIPL Securities Ltd. ','READY',9.2,7.2,8.2
'REG','EFGH','EFG Hermes Pakistan Ltd. ','READY',26.8695,24.3105,25.59
'REG','PREMA','At-Tahur Ltd. ','READY',21.9975,19.9025,20.95
'REG','HCL','Hallmark Company Limited. ','READY',55.1565,49.9035,52.53
'REG','AWWAL','Awwal Modaraba. ','READY',11.5,9.5,10.5
'REG','FCEL','First Capital Equities Ltd. [ DEFAULTER SEGMENT ]','READY',10.49,8.49,9.49
'REG','FTMM','First Treet Manufacturing Modaraba. ','READY',12.25,10.25,11.25
'REG','MSOTPS','Masood Textile Mills Ltd.(PS).(XD) ','READY',7.12,5.12,6.12
'REG','SLL','SME Leasing Ltd. ','READY',3.81,1.81,2.81
'REG','NCPL','Nishat Chunian Power Ltd. ','READY',20.2,18.2,19.2
'REG','PMPK','Philip Morris (Pakistan)Ltd. ','READY',2623.929,2374.031,2498.98
'REG','HAEL','Hala Enterprises Limited [ DEFAULTER SEGMENT ]','READY',5.5,3.5,4.5
'REG','NAFAGSLFO','NAFA Government Securities Liquid Fund ','READY',11.2048,9.2048,10.2048
'REG','BMAECFO','BMA Empress Cash Fund. ','READY',11.173,9.173,10.173
'REG','FMMFO','Faysal Money Market Fund ','READY',107.1105,96.9095,102.01
'REG','AGP','AGP Limited. ','READY',104.3175,94.3825,99.35
'REG','FCEPL','Frieslandcampina Engro Pakistan Ltd. ','READY',83.265,75.335,79.3
'REG','FFL','Fauji Foods Limited. ','READY',15.47,13.47,14.47
'REG','EPQL','Engro Powergen Qadirpur Ltd. ','READY',27.4995,24.8805,26.19
'REG','ARPL','Archroma Pakistan Limited.(XD) ','READY',645.75,584.25,615
'REG','POML','Punjab Oil Mills Ltd. ','READY',180.075,162.925,171.5
'REG','ANSM','Ansari Sugar Mills Ltd. [ DEFAULTER SEGMENT ]','READY',7.6,5.6,6.6
'REG','ASLCPS','Aisha Steel Mills Convertible Cumul ','READY',45.15,40.85,43
'REG','ISL','International Steels Limited. ','READY',60.7845,54.9955,57.89
'REG','PICICCFO','PICIC Cash Fund ','READY',106.2285,96.1115,101.17
'REG','AGL','Agritech Limited ','READY',5.23,3.23,4.23
'REG','AMTEX','Amtex Limited. [ DEFAULTER SEGMENT ]','READY',1.82,.01,.82
'REG','SMBL','Summit Bank Limited. ','READY',2.16,.16,1.16
'REG','ASCFO','Askari Sovereign Cash Fund ','READY',106.0526,95.9524,101.0025
'REG','UBLSIFO','UBL Saving Income Fund ','READY',105.8949,95.8097,100.8523
'REG','UBLGSFO','UBL Government Securities Fund ','READY',110.927,100.3626,105.6448
'REG','JVDCPS','Javedan Corporation Ltd-Non Voting. ','READY',11,9,10
'REG','AHCL','Arif Habib Corporation Ltd. ','READY',35.1645,31.8155,33.49
'REG','FML','Feroze1888 Mills Ltd. ','READY',96.6,87.4,92
'REG','AVN','Avanceon Limited. ','READY',39.4275,35.6725,37.55
'REG','ALAC','Askari Life Assurance Company Ltd. ','READY',9.82,7.82,8.82
'REG','UNITY','Unity Foods Limited. ','READY',17.11,15.11,16.11
'REG','HMM','Habib Metro Modaraba.(XD) ','READY',11,9,10
'REG','DMIL','D. M. Industries Limited. [ DEFAULTER SEGMENT ]','READY',43.2075,39.0925,41.15
'REG','PIB01W','PIB01W ','READY',2,.01,1
'REG','PIB02W','PIB02W ','READY',2,.01,1
'REG','PIB01M','PIB01M ','READY',2,.01,1
'REG','PIB02M','PIB02M ','READY',2,.01,1
'REG','PIB03M','PIB03M ','READY',2,.01,1
'REG','PIB04M','PIB04M ','READY',2,.01,1
'REG','PIB06M','PIB06M ','READY',2,.01,1
'REG','PIB09M','PIB09M ','READY',2,.01,1
'REG','PIB01Y','PIB01Y ','READY',2,.01,1
'REG','PIB02Y','PIB02Y ','READY',2,.01,1
'REG','PIB03Y','PIB03Y ','READY',2,.01,1
'REG','PIB04Y','PIB04Y ','READY',2,.01,1
'REG','PIB05Y','PIB05Y ','READY',2,.01,1
'REG','PIB06Y','PIB06Y ','READY',2,.01,1
'REG','PIB07Y','PIB07Y ','READY',2,.01,1
'REG','PIB08Y','PIB08Y ','READY',2,.01,1
'REG','PIB09Y','PIB09Y ','READY',2,.01,1
'REG','PIB10Y','PIB10Y ','READY',2,.01,1
'REG','PIB15Y','PIB15Y ','READY',2,.01,1
'REG','PIB20Y','PIB20Y ','READY',2,.01,1
'REG','PIB30Y','PIB30Y ','READY',2,.01,1
'REG','HTL','Hi-Tech Lubricants Limited. ','READY',32.697,29.583,31.14
'REG','ORIXM','Orix Modaraba.(XD) ','READY',17.76,15.76,16.76
'REG','GSKCH','Glaxo SmithKline Healthcare Pak Ltd. ','READY',269.241,243.599,256.42
'REG','MFL','Matco Foods Limited. ','READY',26.9745,24.4055,25.69
'REG','TPLI','TPL Insurance Ltd. ','READY',26.9535,24.3865,25.67
'REG','GVGLR2','Ghani Value Glass Limited.(R2) ','READY',1,.01,0
'REG','LOADS','Loads Limited. ','READY',17.26,15.26,16.26
'REG','OML','Olympia Mills Limited. [ DEFAULTER SEGMENT ]','READY',9.22,7.22,8.22
'REG','TPLP','TPL Properties Limited. ','READY',7,5,6
'REG','PIM','Popular Islamic Madaraba ','READY',4.25,2.25,3.25
'REG','PAKOXY','Pakistan Oxygen Limited. ','READY',173.25,156.75,165
'REG','SML','Shakarganj Limited. ','READY',32.0985,29.0415,30.57
'REG','TSBLR','Trust Securities & Brokerage.(R) ','READY',1,.01,0
'REG','KOHC','Kohat Cement Co. Ltd. ','READY',81.27,73.53,77.4
'REG','KOHE','Kohinoor Energy Ltd. ','READY',42.4305,38.3895,40.41
'REG','KOHP','Kohinoor Power Co Ltd. [ DEFAULTER SEGMENT ]','READY',2.98,.98,1.98
'REG','KOIL','Kohinoor Industries Ltd. ','READY',4.3,2.3,3.3
'REG','KOSM','Kohinoor Spinning Mills Ltd. ','READY',3.1,1.1,2.1
'REG','KPUS','Khairpur Sugar Mills Ltd. ','READY',9,7,8
'REG','KSBP','KSB Pumps Co Ltd. ','READY',178.458,161.462,169.96
'REG','KSTM','Khalid Siraj Textile Mills Ltd [ DEFAULTER SEGMENT ]','READY',1.7,.01,.7
'REG','LEUL','Leather Up Ltd. ','READY',14.75,12.75,13.75
